-0.268,0,0,0.143,0.143,0,0,0,0,-0.177,0,0,-0.268,0.0076392,0,0,0,0,0,0,-0.19,-0.0071958,0,0,0,0,0.139,0.139,-0.19,0,0,0,0,0,0,0,-0.31,0,0,0,0,0,kidney
-0.033,0.175,0.175,0.138,0.138,0,0,0.163,0.163,-0.136,0,0,0.151,-0.024102,0,0,0,0,-0.184,0.141,0,-0.062228,-0.136,-0.103,-0.103,0,0.24,0.24,0,0.133,0.133,0,0,0,0.165,0.165,-0.154,0,0,0,0,0,kidney
-0.785,0,0,0,0,0,0,0,0,0,0,0,0,0.02314,0,0,0,0,-0.79,-0.79,0,-0.0083056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,0,0,kidney
-0.053,0.439,0.439,0.485,0.485,0,0.424,0,0,0,0,0,0.436,-0.033405,0.465,0.465,0,0,0.427,0.427,0,-0.015741,0,0,0,0,0,0,0,0,0,0,0,0.133,0.464,0.464,0,0.422,0.422,0,0,0,kidney
-0.342,0,0,0,0,0,-0.134,0,0,0,0,0,0,-0.005814,0,0,0,0,0,0,0,-0.0006698,0,0,0,-0.115,0.314,0.181,0,0,0,-0.115,-0.115,0,0,0,-0.337,0,0,0,0,0,kidney
-0.451,0,0,0,0,0,0,0,0,0,0,0,0,-0.00095642,0,0,0,0,0,0,0,-0.0031859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515,0,0,0,0,0,kidney
-0.419,0,0,0,0,0,0,0,0,0,0,0,0,-0.014916,0,0,0,0,-0.321,-0.321,0,-0.0016629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.427,0,0,0,0,0,kidney
-0.598,0,0,0,0,-0.595,0,0,0,-0.582,0,-0.591,0,-0.052936,0,0,0,0,0,0,-0.602,-0.59292,-0.283,0.173,-0.414,0,0,-0.253,0,0,0,0,0,-0.113,0,0,0,0,0,0,0,0,kidney
-0.463,0.467,0.467,0.855,0.855,0.481,-0.466,0,0,-0.477,0,0,-0.463,-0.28917,0,0,0,0,-0.176,-0.176,-0.472,0.0015655,-0.477,0.436,0.436,0,0.485,0.026,-0.472,0,0,-0.454,-0.454,0,0.433,0.433,-0.472,1.334,1.334,0,-0.333,-0.333,kidney
-0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453,0,0.447,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021784,0,0,0,0,0,0,0,-0.011198,0,0.26,0.26,0.216,0,0,0,0,0,0,0,0,0,0,-0.235,0,0,0,0,0,kidney
-0.635,0,0,0,0,0,0,0,0,-0.625,0,0,0,-0.61968,0,0,0,0,0,0,0,-0.0033243,-0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632,0,0,0,-0.624,-0.624,kidney
-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.019643,0,0,0,0,-0.511,-0.511,-0.475,0.0013215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.512,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011087,0,0,0,0,0,0,0,-0.006505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0088526,0,0,0,0,0,0,0,-0.019452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.758,0,0,0,0,-0.757,0,0,0,0,0,0,0,0,0,0,0,0,-0.755,0,0,-0.0038362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.011958,0,0,0,0,0,0,0,-0.0095426,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,0,0,0,0,0,0,kidney
-0.404,0,0,0,0,0,0,0,0,0,0,0,-0.404,0.0098669,0,0,0,0,-0.406,0,0,-0.0078863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,0,0,kidney
-0.547,0,0,0,0,0.528,-0.288,0,0,0,0,0,0,-0.038442,0,0,0,0,0,0,-0.134,-0.016704,0,0.101,0.101,0,0,0,-0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.142,0.252,0.252,0,0,0.253,-0.267,0.158,0.158,-0.28,0.216,0.216,0,0,0.218,0.218,-0.03,0.248,0.886,1.045,-0.28,0.21606,-0.28,0.241,0.241,0.203,0,0,-0.28,0,0,-0.27,-0.27,0,0.481,0.481,-0.193,0.255,0.255,-0.283,0,0,kidney
-0.504,0,0,0,0,0,0,0.44,0.44,0,0,-0.453,0,0.011958,0,0,0,0,0,0,-0.509,-0.50349,0,0,0,0,0,0,0,0,0,0,-0.493,0,0,0,0,0,0,0,0,0,kidney
-0.269,0.298,0.298,0.603,0.603,-0.314,-0.283,0.306,0.306,-0.301,0,0,0,-0.28525,0.274,-0.304,-0.305,-0.305,-0.638,0,-0.301,0.011261,-0.301,0.223,0.223,-0.326,0,0,-0.301,0.3,-0.024,-0.09,0.279,0,0.302,0.302,-0.299,0.323,0.323,0,-0.285,-0.285,kidney
-0.688,0,0,0,0,0,0,0,0,0,0,0,0,0.019643,0,0,0,0,-0.71,0,-0.695,-0.0033243,0,0,0,0,0,0,-0.695,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.384,0.349,0.349,0.393,0.393,-0.367,0,0.33,0.33,0,0,0,0,-0.34611,0,0,0,0,-0.397,-0.397,0,-0.0076552,0,0.321,0.321,0.322,0,0,0,0,0,0,0,0,0.359,0.359,-0.4,0.378,0.378,0,-0.346,-0.346,kidney
0.027,0,0,0,0,-0.37,0.389,0,0,-0.361,-0.373,-0.373,0.372,-0.35698,0.333,0.333,0,0,0,0,0,-0.37296,-0.361,0.363,0.363,0.354,0,0,0,0,-0.344,-0.202,-0.202,0,0.376,0.376,-0.364,0.379,0.379,0,-0.357,-0.357,kidney
-0.547,0,0,0.545,0.545,0,0,0,0,0,0,0,0,0.010424,0,0,0,0,0,0,-0.539,-0.0066638,0,0,0,0,1.016,0,0,0,0,0,0,0,0,0,-0.541,0,0,0,0,0,kidney
-0.442,0.431,0.431,0,0,0,0,0,0,0,0,0,0,-0.0026672,0,0,0,0,0,0,0,-0.013712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.709,0,0,0.723,0.723,0,0,0,0,0,0,0,-0.709,0.012376,0,0,0,0,-0.737,-0.737,0,-0.031632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.721,0,0,0,0,0,kidney
-0.577,0,0,0,0,0,0.536,0,0,0,0,0,0,-0.0067813,0,0,0,0,0,0,0,-0.0067813,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0,0,0,0,0,kidney
0.469,0.393,0.393,0.789,0.789,0,-0.263,-0.169,-0.169,-0.395,0.168,0.168,0.469,-0.063652,0,0,0,0,-0.601,0.136,-0.428,0.1682,-0.395,0.194,0.194,-0.157,0.16,0.16,-0.428,0,0,-0.109,-0.109,0,0.879,0.879,-0.333,0,0,-0.227,0,0,kidney
-0.36,0,0,0,0,0,0,0,0,-0.356,0,0,0,0.0061988,0,0,0,0,0,0,0,-0.3636,-0.356,0,0,0,0,0,0,0,0,0,0,0,0.103,0.103,0,0,0,0,0,0,kidney
-0.551,0,0,0,0,0,0,0,0,-0.539,0,0,-0.551,-0.001608,0,0,0,0,0,0,0,-0.011524,-0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544,0,0,0,0,0,kidney
0,0,0,0.723,0.723,0,0,0,0,0,0,0,0,-0.0031127,0,0,0,0,0,0,0,-0.0047079,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0.709,0.709,0,-0.792,0,kidney
-0.047,0.234,0.234,0.85,0.291,0,0,0.266,0.266,0,0.267,-0.056,0.287,-0.017254,0.25,0.25,0,0,0,0,0,-0.32228,0,0.27,0.27,0.259,0,0,0,0.256,0.256,0.289,0.289,0.106,0.274,0.274,-0.326,0.293,0.293,0.276,0,0,kidney
-0.444,0,0,0,0,-0.227,-0.205,0,0,-0.225,-0.547,-0.547,0.343,-0.49684,0,0,-0.211,-0.211,-0.79,-0.44,-0.469,-0.54677,-0.225,0,0,0,0,0,-0.469,-0.232,-0.232,0,0,-0.154,0,0,-0.22,0,0,0,-0.501,-0.501,kidney
0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,-0.0094046,0,0,0,0,0,0,0,-0.005261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.47,0.47,0,0,0,kidney
-0.502,0,0,0,0,0,0,0,0,0,0,0,0,-0.011613,0,0,0,0,0,0,0,-0.0094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.574,0,0,0,0,0,0,0.494,0.494,0,0,0,0,0.0030014,0,0,0,0,-0.541,0,0,-0.0056757,0,0.417,0.417,0,0,0,0,0,0,0,0,0,0,0,-0.512,0.517,0.517,0,0,0,kidney
-0.561,0,0,0,0,0,0,0,0,0,0,0,0,0.0029133,0,0,0,0,0,0,0,0.00027728,0,0,0,0,0,0,0,0,0,0.565,0.565,0,0,0,0,0,0,0,0,0,kidney
-0.457,0,0,0,0,0,0,0,0,0,0,0,0,0.011261,0,0,0,0,-0.456,0,0,-0.0084385,0,0,0,0,0,0,0,0.425,0,0,-0.431,0,0,-0.458,0,0,0,0,0,0,kidney
-0.416,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026322,0,0,0,0,0,0,0,-0.010646,0,0,0,0,0.397,0,0,0,0,0,0,0,0,0,-0.417,0,0,0,0,0,kidney
-0.435,0,0,0.848,0.848,0,0,0,0,-0.42,0,0,-0.435,0.0033299,0,0,0,0,-0.44,-0.011,0,-0.0033243,-0.42,0,0,0,0,-0.424,0,0,0,0,0,0,0,0,-0.418,0,0,0,0,0,kidney
-0.359,0,0,0.314,0.314,0,0,0,0,0,0,0,0,-0.0095426,0,0,0,0,-0.372,0,0,-0.0020784,0,0,0,0,0,0,0,0,0,-0.195,-0.195,0,0,0,-0.193,0,0,0,0,0,kidney
-0.74,0,0,0,0,0,0,0.636,0.636,0,0,0,0,-0.72379,0,0,0,0,-0.553,-0.349,0,-0.010194,0,0,0,0,0,0,-0.772,0,-0.652,0,0,-0.143,0,0,0,0,0,0,0.837,0.125,kidney
0,0,0,0.824,0.824,0,0,0,0,0,0,0,0,0.029044,0,0,0,0,0,0,-0.764,-0.007472,0,0,0,0,0,0,0,0,0,0.736,0.736,0,0,0,0,0,0,0.708,0,0,kidney
-0.044,0.349,0.349,0,0,0.154,-0.138,0.153,0.153,-0.247,0.206,0.033,0.134,-0.12213,-0.125,-0.125,0,0,0,0,-0.123,-0.58353,-0.247,0.131,0.131,0,0,0,-0.123,0,0,0,0,0,0.166,0.166,0,0.711,0.711,0,-0.127,-0.127,kidney
-0.471,0,0,0,0,0,0.442,0,0,0,0,0,0,-0.006505,0,0,0,0,0,0,0,-0.010646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061017,0,0,0,0,0,0,0,-0.0063668,0,0.507,0.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.054,0.356,0.356,0,0,0.354,0,0,0,-0.368,0,0,0.366,-0.35556,0,0,0,0,0,0,0,-0.011887,-0.368,0,0,-0.396,0,0,0,0,0,0,0,0,0.36,0.36,0,0.369,0.369,-0.374,-0.368,-0.368,kidney
-0.106,0,0,0.104,0,0,0,0,0,-0.198,0,0,-0.106,-0.0020784,0,0,0,0,0,0,0,-0.00074383,-0.198,0,0,0,0,0,0,-0.111,-0.111,0,0,0,0,0,-0.238,0,0,0,0,0,kidney
-0.471,0,0,0,0,0,0,0,0,0,0,0,0,-0.018078,0,0,0,0,0,0,-0.481,0.024548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45179,0,0,0,0,0,0,0,0.0027745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.154,0.209,0.209,0.234,0.234,0,-0.237,0,0,-0.11,-0.114,-0.114,0,0,0,0,-0.112,-0.112,-0.172,0,0,-0.11352,-0.11,0,0,0,0,0,0,0,0,-0.109,-0.109,0,0.106,0.106,-0.245,0.109,0,0,0,0,kidney
-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.01447,0,0,0,0,0,0,0,-0.01037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.551,0,0,0,0,0,0,0,0,-0.371,0,-0.214,-0.362,-0.037167,0,0,0,0,-0.658,0.209,0,-0.21424,-0.371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382,0,0,0,0,0,kidney
-0.373,0,0,0.357,0,0,0,0,0,0,0,0,0,-0.013202,0,0,0,0,0,0,0,-0.010094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.459,0,0,0.129,0.129,0.577,-0.105,0,0,-0.569,0,0,-0.459,0.027216,0,0,0,0,-0.572,0,-0.567,-0.026851,-0.569,0,0,0,0.15,0.15,-0.567,0,0,-0.557,-0.557,-0.145,0,0,-0.573,0,0,0,0,0,kidney
-0.501,0,0,0,0,0,0,0,0,-0.499,0,0,0,-0.00070234,0,0,0,0,0,0,0,-0.0071958,-0.499,0,0,0,0,0,0,0,0,0.497,0.497,0,0,0,-0.499,0,0.477,0,0,0,kidney
-0.452,0,0,0,0,0,0,0,0,0,0,0,-0.452,0.0044411,0,0,0,0,0,0,0,-0.015741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.32,0,0,0,0,-0.309,0,0,0,-0.31,-0.132,-0.132,0.452,-0.0030475,0,0,0,0,-0.001,0.314,-0.326,-0.13233,-0.31,0,0,0,0,0,-0.326,0,0,-0.188,-0.188,0,0,0,-0.314,0.164,0.164,-0.207,0,0,kidney
-0.323,0.315,0.315,0.51,0.51,0.195,0.205,0.3,0.3,-0.131,-0.335,-0.335,0,-0.12239,0.281,0.281,0,0,0,0,-0.122,-0.33526,-0.131,0.317,0.317,0.307,0,0,-0.122,-0.131,-0.131,0,0,0,0.324,0.324,-0.335,0,0,0,-0.122,-0.122,kidney
-0.714,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069195,0,0,0,0,0,0,0,0.001803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218,0.681,0.681,0,0,0,kidney
-0.524,0,0,0.487,0.487,0,0,0,0,0,0,0,-0.524,-0.0050738,0,0,0,0,0,0,0,-0.0020294,0,0,0,0,0,0,0,0,0,-0.504,-0.504,0,0,0,-0.512,0,0,0,0,0,kidney
-0.452,0.365,0.365,0.322,0.322,0.313,-0.335,0.296,0.296,-0.339,0,0,0,-0.33422,0,0,0.305,0.305,0,0,0.32,-0.020275,-0.339,0.313,0.313,0.31,0,0,0.32,0,0,0.334,0.334,0,0.305,0.305,-0.345,0.37,0.37,0,-0.334,-0.334,kidney
0,0,0,-0.551,-0.016,-0.567,-0.538,0,0,0.114,-0.402,-0.402,0,-0.51712,0,-0.423,0,0,0,0,-0.111,-0.40219,0.114,-0.588,-0.588,0,0,0,-0.111,0,0,-0.556,-0.131,-0.152,0,0,0.152,0,0,0,-0.517,-0.517,kidney
-0.645,0,0,0,0,0,0,0,0,-0.65,0,0,0,-0.65545,0,0,0,0,0,0,0,0.0012481,-0.65,0,0,-0.643,0,-0.633,0,0,0,0,0,-0.142,0,0,0,0,0,0,-0.646,-0.646,kidney
-0.736,0,0,0.726,0.726,0,0,0,0,0,0,0,0,-0.017072,0,0,0,0,0,0,0,-0.0077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.631,0,0,0,0,0,0,0,0,0,0,0,0,0.002213,0,0,0,0,0,0,0,-0.011315,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,0,0,0,0,0,kidney
-0.572,0,0,0,0,0,0,0,0,0,0,0,0,-0.015951,0,0,0,0,0,0,0,-7.4887e-05,0,0,0,0,0.518,-0.037,0,0,0,0,0,0,0,0,-0.566,0,0,0,0,0,kidney
-0.747,0,0,0.708,0,0,0,0,0,0,0,0,0,-0.75426,0,0,0,0,0,0,0,0.0015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0063524,0,0,0,0,0,0,0,-0.00041585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.505,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018518,0,0,0,0,0,0,0,-0.0056731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083195,0,0,0,0,0,0,0,-0.00097017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0.509,0,0,0,0,0,0,0,0,0,-0.016567,0,0,0,0,0,0,0,-0.007472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.507,0,0,0,kidney
0,0,0,0.482,0.482,0,0,0,0,0,0,0,0,-0.0091286,0,0,0,0,0,0,0,-0.0053992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.507,0,0,0,0,0,kidney
0,0.124,0.124,0,0,0,0,0,0,-0.137,0,0,0,-0.010915,0,0,0,0,0,0,0,-0.016567,-0.137,0,0,0,0,0,0,0,0,-0.12,-0.12,0,0,0,-0.145,0.178,0.178,0,0,0,kidney
-0.351,-0.35,-0.35,0.375,0.375,-0.36,-0.349,0.326,0.326,0.375,-0.357,-0.357,-0.351,-0.34744,0.32,0.32,0,0,-0.359,-0.359,0,-0.35681,0.375,0.29,-0.06,-0.362,-0.353,-0.353,0,0,0,0,0,0,0,0,0,0.354,0.354,-0.345,-0.347,-0.347,kidney
-0.524,0,0,0,0,-0.515,0,0,0,-0.238,-0.255,-0.255,-0.524,-0.25176,0,0,0,0,-0.246,-0.246,-0.249,-0.25467,-0.238,0,0,0,-0.244,-0.244,-0.249,0,0,-0.221,-0.221,-0.117,0,0,-0.247,0,0,-0.24,-0.247,-0.247,kidney
-0.59,0,0,0.531,0,0,0,0,0,0,0,0,0.46,0.0038854,0,0,0,0,0,0,0,-0.0047753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587,0,0,0,0,0,kidney
-0.401,0,0,0,0,0,0,0,0,0,0,0,0,-0.032708,0,0,0,0,0,0,0,0.00279,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.148,0,0,0,0,0,0,kidney
0,0,0,0.509,0.509,0,0,0,0,0,0,0,0,0.49389,0,0,0,0,-0.115,-0.115,0,-0.0087146,0,0,0,0,0,0,0.543,0,0,0,0,0,0,0,0,0.525,0.525,0,0,0.432,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055459,0,0,0,0,0,0,0,-0.0085766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.267,0,0,0,0,0,0,0,0,0,-0.139,-0.139,-0.267,0,0,0,0,0,0,0,0,-0.13871,0,0,0,0,0,0,0,0,0,-0.279,0,0,0.129,0.129,0,0,0,0,0,0,kidney
-0.453,0.445,0.445,0.247,0.247,0.212,0.244,0.236,0.236,-0.437,0,0,-0.453,-0.22121,0.227,0.227,0,0,0,0,0,-0.082137,-0.437,0,0,-0.223,0,0,0,0,0,0,0,0.101,0.245,0.245,-0.234,0.239,0.239,-0.225,-0.141,-0.141,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004375,0,0,0,0,0,0,0,-0.00056725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.263,0,0,0,0,0,0,0,0,0,0,0,0,-0.24084,0,0,0,0,0,0,0,-0.0083397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.319,0.047,-0.143,0.353,0.353,0,-0.197,0,0,-0.298,0,0,0,-0.1572,0,0,0,0,0,0,0,0.012516,-0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,-0.158,-0.158,kidney
-0.594,0,0,0.55,0.55,0,0,0,0,-0.585,0,0,0,-0.011029,0,0,0,0,0,0,0,0,-0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,0.534,0.534,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077783,0,0,0,0,0,0,0,-0.0073339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.44,0,0,0,0,-0.437,0,0,0,0,0,0,0,-0.0053992,0,0,0,0,0,0,0,-0.0076101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433,0,0,0,0,0,kidney
-0.696,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0,0,0,0,0,0,-0.0055375,0.655,0,0,0,0,0,0,0,0,-0.677,-0.677,0,0,0,0,0,0,0,0,0,kidney
-0.516,0,0,0,0,0,0,0,0,-0.493,0,0,0,0.0070595,0,0,0,0,-0.447,-0.447,0,0,-0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,-0.518,0,kidney
0,0,0,0.142,0,0,0,0,0,0,0,0,0,0.0027745,0,0,0,0,0,0,0,-0.0069195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.023,0,0,0.428,0.428,0.4,0,0,0,0,0,0,0.427,0.00069327,0.32,0.32,0,0,-0.859,0,0,-0.0031859,0,0.372,0.372,0.369,-0.448,-0.448,0,0.38,0.38,0,0,0,0,0,0,0.411,0.411,0,0,0,kidney
0,0,0,0.566,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092999,-0.446,0,0,0,0,0,0,0,0,0,-0.435,0,0,0,0,0,0,0,0,0,kidney
-0.586,0,0,0.557,0.557,0,0,0,0,0,0,0,-0.586,-0.0045695,0,0,0,0,0,0,0,-0.0012473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585,0,0,0,0,0,kidney
0,0.301,0.301,0.594,0.594,0.292,-0.315,0,0,-0.304,0,0,0,0.0059486,0,0,0,0,0.306,0.306,-0.314,-0.012046,-0.304,0,0,0,0,0,-0.314,0,0,-0.287,-0.287,0,0.304,0.304,-0.309,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053992,0,0,0,0,0,0,0,-0.0022168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0.579,0.579,0.575,0.575,0,0.572,0,0,-0.659,0,0,0,-0.046051,0,0,0,0,-0.669,0.493,0,-0.0014983,-0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.642,-0.291,0.294,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041927,0,0,0,0,0,0,0,-0.0039806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.497,0,0,0,kidney
0,0,0,0,0,0,0,0,0,-0.277,0,0,0,-0.0011087,0,0,0,0,0,0,0,0.0033299,-0.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.33,0,0,0,0,0,0,0,0,-0.333,0,0,0,-0.010756,0,0,0,0,0,0,0,-0.0078583,-0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.763,0,0,0,0,0,0,0.663,0.663,0,0,0,0,-0.010508,0,0,0,0,0,0,0,0.0013868,0,0,0,0,0.706,0,0,0,0,0,0,0,0,0,-0.766,0.751,0.751,0,0,0,kidney
-0.712,0,0,0,0,0,0,0,0,0,0,0,0,-0.71328,0,0,0,0,0,0,0,-0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.134,0.49,0.49,0.502,0.502,-0.217,0,0.246,0.246,-0.251,-0.27,-0.27,-0.134,-0.27547,0.243,0.243,0,0,0,0,0.478,-0.26661,-0.251,0.275,0.275,0,0,0,0.478,0,0,-0.205,0,0,0.267,0.267,0,0.768,0.768,0,-0.272,-0.272,kidney
-0.444,0,0,0,0,0,0,0,0,0,0,0,-0.444,0.0016642,0,0,0,0,0,0,0,-0.090361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.479,0.439,0.439,0.454,0.454,0,0.439,0.416,0.416,-0.484,0,0,-0.479,0,0.389,0.389,0.423,0.423,0,0,0,-0.034086,-0.484,0.425,0.425,0.412,0,0,0,0,0,0,0,0,0.416,0.416,-0.486,0.439,0.439,0,0,0,kidney
-0.646,0.186,0.186,0.441,0.441,-0.214,0,0,0,-0.229,-0.239,-0.239,0,-0.22381,0.209,-0.014,0,0,0.173,0.173,-0.211,-0.23499,-0.229,0,0,-0.238,0,0,-0.211,0,0,0,0,0,0.409,0.409,-0.231,0.194,0.194,0,-0.225,-0.225,kidney
-0.655,0,0,0,0,0,0.628,0,0,0,0,0,0,-0.018376,0,0,0,0,0,0,0,-0.00043873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
-0.583,0,0,0,0,0,0,0,0,0,0,0,0,0.0024969,0,0,0,0,0,0,0,-0.0026322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013863,0,0,0,0,0,0,0,-0.010094,0,0,0,0,0,0,0,0,0,0,0,0.322,0,0,0,0,0,0,0,0,kidney
-0.467,0,0,0,0,0,0.103,0.112,0.112,-0.137,-0.192,-0.192,0.116,-0.12395,0,0,0,0,-0.136,-0.136,-0.565,-0.19212,-0.137,0,0,0,-0.14,-0.14,0,-0.168,-0.168,-0.123,-0.123,0,0,0,0,0.431,0,0,-0.13,-0.13,kidney
-0.397,0.314,0.314,0.751,0.751,0.346,0,0.186,0.186,0,-0.417,-0.417,-0.397,-0.38504,0,0,-0.41,-0.41,-0.283,0.175,0,-0.41696,0,0.345,0.345,0.318,0.367,-0.034,0,0.314,0.314,0,0,0,0.318,0.318,-0.412,0.364,0.364,0.346,-0.385,-0.385,kidney
-0.327,0,0,0,0,0,0,0,0,0,0,0,0,-0.31762,0,0,0,0,0,0,0,-0.0059522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334,0,0,0,-0.318,-0.318,kidney
0.107,0.381,0.381,0.461,0.461,-0.28,-0.294,0,0,-0.28,-0.295,-0.295,0.409,-0.29378,0,0,0,0,-0.654,0,-0.299,-0.2952,-0.28,0.431,0.431,-0.268,0,0,-0.299,-0.244,-0.244,-0.275,-0.275,0,0.393,0.393,-0.283,0.4,0.4,-0.277,-0.294,-0.294,kidney
-0.496,0,0,0.478,0,0,0,0,0,-0.112,0,0,0,-0.0087481,0,0,0,0,0,0,0,-0.00044229,-0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107,0,0,0,0,0,kidney
-0.645,0,0,0.649,0.649,0,0,0,0,0,0,0,-0.645,0.016705,0,0,0,0,-0.656,-0.656,0,-0.0011087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kidney
